"Ruta","Pop","X","Y","KNKOD","KNNAMN"
45630003699000,4,433251,6244383,1293,"Hssleholm"
45930003694000,2,462789,6237293,1290,"Kristianstad"
47020004319000,27,617055,6853976,2184,"Hudiksvall"
45710004216000,2,479161,6760128,2062,"Mora"
45560003658000,1,423333,6203970,1293,"Hssleholm"
45830003631000,6,448315,6175146,1291,"Simrishamn"
46270003931000,3,513807,6471432,586,"Mjlby"
47170003832000,7,596280,6366375,882,"Oskarshamn"
46080004145000,6,510654,6686529,2081,"Borlnge"
46460003756000,10,520058,6295452,761,"Lessebo"
46800003686000,5,548930,6223265,1080,"Karlskrona"
45340003864000,15,416311,6411101,1491,"Ulricehamn"
46520003953000,3,540305,6491652,580,"Linkping"
46390004293000,2,552505,6832334,2161,"Ljusdal"
47100004099000,7,608733,6633461,381,"Enkping"
44830003928000,12,370222,6478651,1494,"Lidkping"
45570004169000,57,461729,6714137,2021,"Vansbro"
46620003969000,3,551430,6506932,562,"Finspng"
47070003772000,6,581999,6307194,880,"Kalmar"
45930003750000,270,466814,6293164,764,"Alvesta"
47010004118000,14,601173,6653066,331,"Heby"
44860003897000,12,370929,6447477,1445,"Essunga"
47480004007000,29,639840,6538955,488,"Trosa"
47880004516000,7,717208,7045428,2401,"Nordmaling"
46970003762000,17,571314,6297906,880,"Kalmar"
45950003922000,6,481288,6464691,509,"deshg"
45690003846000,14,449856,6390655,680,"Jnkping"
44910003697000,39,361355,6247469,1278,"Bstad"
45280003832000,4,408002,6379583,1452,"Tranemo"
44900003873000,56,373151,6423225,1442,"Vrgrda"
46060003689000,197,475386,6231397,1060,"Olofstrm"
47860004158000,2,688709,6687251,382,"sthammar"
46130004100000,2,512292,6641207,1885,"Lindesberg"
48870004801000,1,836812,7325100,2580,"Lule"
45540003790000,1,430849,6335822,683,"Vrnamo"
48250004686000,5,766678,7213519,2482,"Skellefte"
45010003864000,17,383447,6413452,1490,"Bors"
46460004502000,2,575202,7041071,2283,"Sollefte"
46300003940000,5,517451,6480207,583,"Motala"
45820004040000,6,477015,6583451,1883,"Karlskoga"
46270004766000,1,576574,7307195,2422,"Sorsele"
46780004103000,23,577182,6639667,1981,"Sala"
46730004066000,471,569485,6603047,1961,"Hallstahammar"
47420004754000,1,689528,7287266,2505,"Arvidsjaur"
47120003925000,5,598022,6459544,563,"Valdemarsvik"
46630004008000,11,555277,6545808,428,"Vingker"
46140003936000,28,501229,6477334,583,"Motala"
45350003864000,3,417306,6411030,1491,"Ulricehamn"
44870004013000,8,380486,6563269,1785,"Sffle"
47280004419000,22,650357,6952291,2280,"Hrnsand"
48130004813000,1,764351,7341872,2582,"Boden"
45700003642000,26,436143,6187028,1290,"Kristianstad"
45330003599000,11,396191,6146726,1287,"Trelleborg"
47120004077000,475,609109,6611343,381,"Enkping"
46630003793000,7,539660,6331188,821,"Hgsby"
48060004068000,27,702051,6595959,117,"sterker"
46240003875000,2,506742,6415739,512,"Ydre"
46910004386000,28,611133,6921785,2281,"Sundsvall"
45020003737000,17,375205,6286608,1380,"Halmstad"
45680004450000,86,493857,6994500,2380,"stersund"
44750003874000,37,358287,6425300,1489,"Alingss"
46410003823000,4,519906,6362654,685,"Vetlanda"
45020003954000,17,391052,6503253,1494,"Lidkping"
46840004121000,26,584478,6657238,1981,"Sala"
46550003719000,6,526371,6257914,1081,"Ronneby"
46640003698000,337,533838,6236342,1080,"Karlskrona"
48320004641000,4,770250,7167897,2482,"Skellefte"
44430003989000,1,334915,6542480,1460,"Bengtsfors"
45820003943000,6,469882,6486575,1446,"Karlsborg"
46770004003000,2836,568849,6539843,483,"Katrineholm"
47840004077000,15,680795,6606435,115,"Vallentuna"
46710004330000,3,587071,6867122,2184,"Hudiksvall"
48340004757000,9,780943,7284243,2560,"lvsbyn"
46890004316000,21,603911,6851869,2184,"Hudiksvall"
46520004047000,597,547189,6585527,1984,"Arboga"
46780003760000,4,552234,6297224,881,"Nybro"
47140003869000,1275,595960,6403508,883,"Vstervik"
44890003791000,10,366169,6341432,1382,"Falkenberg"
46460003906000,7,530906,6445147,513,"Kinda"
47050003757000,18,578929,6292366,880,"Kalmar"
44970003846000,24,378147,6395767,1490,"Bors"
46930004261000,117,603791,6796575,2182,"Sderhamn"
46160003698000,15,485997,6239677,1082,"Karlshamn"
46380004240000,7,547552,6779395,2121,"Ovanker"
48220005035000,44,790122,7564719,2584,"Kiruna"
45750003928000,13,461814,6472092,1497,"Hjo"
48310003865000,2,712294,6391546,980,"Gotland"
46380004260000,18,549045,6799396,2121,"Ovanker"
47150004043000,2,609606,6577172,486,"Strngns"
45610003998000,8,453019,6542987,1447,"Gullspng"
44900004037000,6,385254,6587031,1764,"Grums"
45380003614000,7,402246,6161339,1281,"Lund"
44810004054000,7,377564,6604669,1784,"Arvika"
46340004289000,20,547238,6828683,2161,"Ljusdal"
45260003692000,8,395875,6240004,1257,"rkelljunga"
45450003859000,6,426900,6405329,680,"Jnkping"
45930004560000,10,527054,7102927,2313,"Strmsund"
46290003831000,13,508531,6371474,685,"Vetlanda"
45750003720000,8,446719,6264493,765,"lmhult"
44500003983000,35,341437,6535976,1460,"Bengtsfors"
44810003679000,1011,350092,6230215,1284,"Hgans"
47380004505000,23,666735,7037756,2284,"rnskldsvik"
47850004040000,3416,679095,6569402,126,"Huddinge"
44610003807000,7,339441,6359407,1384,"Kungsbacka"
45210003788000,5,397830,6336161,662,"Gislaved"
47680004568000,22,701248,7098886,2403,"Bjurholm"
45810003747000,4,454642,6291012,781,"Ljungby"
47120004091000,16,610136,6625331,381,"Enkping"
45790003621000,2,443615,6165451,1270,"Tomelilla"
45480003833000,2,427995,6379163,662,"Gislaved"
47180004055000,30,613470,6588953,486,"Strngns"
44920003880000,15,375656,6430072,1442,"Vrgrda"
46570004263000,4,568153,6801070,2183,"Bollns"
47470004164000,18,650332,6695890,360,"Tierp"
49200004793000,9,868956,7315004,2514,"Kalix"
47380004471000,11,664184,7003692,2282,"Kramfors"
45620003792000,4,438964,6337253,683,"Vrnamo"
44510004003000,2,343918,6555886,1460,"Bengtsfors"
45330004455000,2,459512,7002029,2321,"re"
46860003807000,2,563587,6343565,821,"Hgsby"
46490003950000,69,537099,6488866,580,"Linkping"
45110003722000,48,383089,6271000,1381,"Laholm"
44950003768000,7,370476,6318046,1315,"Hylte"
46590003753000,5,532797,6291556,862,"Emmaboda"
48000004105000,48,698772,6633335,188,"Norrtlje"
43970003994000,21,289501,6550840,1486,"Strmstad"
46290003881000,1,512158,6421378,512,"Ydre"
45030003803000,5,380989,6352412,1465,"Svenljunga"
48260004562000,2312,758385,7089040,2480,"Ume"
45680003977000,4,458441,6521517,1447,"Gullspng"
45760003957000,39,464935,6500978,1446,"Karlsborg"
47370004127000,10,637661,6659591,380,"Uppsala"
45170003674000,796,385612,6222678,1276,"Klippan"
46680004265000,2,579236,6802305,2183,"Bollns"
46180004005000,2,510265,6545955,1861,"Hallsberg"
45760003598000,18,438986,6142719,1286,"Ystad"
45210003762000,8,395945,6310211,1315,"Hylte"
45060003847000,19,387184,6396123,1490,"Bors"
45810003707000,3,451763,6251102,1256,"stra Ginge"
46070003864000,15,489011,6405949,682,"Nssj"
47440004133000,1,645069,6665110,380,"Uppsala"
47440004070000,99,640453,6602158,305,"Hbo"
46700003781000,1,545772,6318730,760,"Uppvidinge"
44320003909000,32,318042,6463359,1485,"Uddevalla"
47790004075000,1030,675669,6604775,115,"Vallentuna"
45800004438000,7,504852,6981625,2305,"Brcke"
45160003800000,5,393721,6348493,1465,"Svenljunga"
47120004447000,2,636564,6981421,2282,"Kramfors"
45460003708000,1,416957,6254559,767,"Markaryd"
46360003709000,141,506718,6249258,1081,"Ronneby"
46520003805000,9,529565,6343926,685,"Vetlanda"
48920004849000,7,845369,7373060,2513,"verkalix"
45360004030000,8,430504,6576733,1780,"Karlstad"
46120003829000,1,491452,6370667,685,"Vetlanda"
47290004414000,957,650977,6947216,2280,"Hrnsand"
45350003636000,7,400828,6183497,1285,"Eslv"
44770003901000,20,362261,6452118,1489,"Alingss"
46880003688000,51,557047,6224707,1080,"Karlskrona"
44150003960000,10,304890,6515546,1435,"Tanum"
47730004035000,123,666778,6565221,127,"Botkyrka"
46210003731000,7,493348,6272250,763,"Tingsryd"
45130004033000,12,407841,6581378,1780,"Karlstad"
46360004549000,2,568853,7088868,2313,"Strmsund"
46000003722000,4,471775,6264738,765,"lmhult"
45730003697000,2,443073,6241686,1256,"stra Ginge"
45900004118000,2,490747,6660817,1864,"Ljusnarsberg"
45010004088000,46,399993,6637199,1766,"Sunne"
46620003839000,9,541984,6377161,860,"Hultsfred"
46880004055000,243,583607,6591020,484,"Eskilstuna"
44350003956000,2,324504,6510092,1439,"Frgelanda"
47290003765000,6,603425,6298697,885,"Borgholm"
47090003767000,68,583633,6302068,880,"Kalmar"
48140004065000,11,709803,6592424,120,"Vrmd"
45580003904000,2,443132,6449333,1498,"Tidaholm"
44110003961000,6,300982,6516838,1435,"Tanum"
44930004099000,17,392857,6648771,1766,"Sunne"
47970004961000,2,759752,7491784,2523,"Gllivare"
46240004160000,364,527679,6700396,2081,"Borlnge"
47650004861000,11,720457,7393261,2510,"Jokkmokk"
44420004063000,16,339435,6616501,1730,"Eda"
48450004820000,2,796593,7346855,2582,"Boden"
46640003921000,2,549923,6458869,561,"tvidaberg"
47030004331000,21,618944,6865914,2132,"Nordanstig"
46170004174000,13,521759,6714882,2081,"Borlnge"
45670004042000,7,462237,6586512,1760,"Storfors"
45440003636000,34,409798,6182865,1285,"Eslv"
44320003977000,6,323075,6531291,1438,"Dals-Ed"
45200003877000,3,403319,6425076,1491,"Ulricehamn"
44320003895000,3,317009,6449375,1415,"Stenungsund"
45040003685000,12,373446,6234573,1292,"ngelholm"
45690004445000,18,494469,6989422,2380,"stersund"
44690004016000,7,362797,6567568,1785,"Sffle"
47170003743000,345,589888,6277573,840,"Mrbylnga"
46350004115000,27,535286,6654652,2061,"Smedjebacken"
46370004314000,1,552091,6853483,2161,"Ljusdal"
45270003664000,14,394860,6211995,1276,"Klippan"
47520004147000,2,654059,6678557,382,"sthammar"
44560004067000,43,353662,6619477,1784,"Arvika"
47000004067000,7,596431,6602179,1980,"Vsters"
45950003831000,6,474663,6373854,682,"Nssj"
44700003892000,20,354629,6443634,1489,"Alingss"
45190003697000,19,389259,6245487,1381,"Laholm"
46610004513000,3,590918,7051048,2283,"Sollefte"
48120004136000,2,712987,6663512,188,"Norrtlje"
44280003904000,9,313689,6458655,1421,"Orust"
47470004103000,191,645855,6634926,380,"Uppsala"
47460004142000,10,647720,6673968,360,"Tierp"
46130004267000,15,524722,6808153,2121,"Ovanker"
46150004006000,230,507352,6547164,1861,"Hallsberg"
45030003735000,28,376057,6284541,1380,"Halmstad"
44910004008000,9,384096,6557985,1785,"Sffle"
46370003798000,6,514115,6337985,760,"Uppvidinge"
44820003838000,1,362623,6388853,1490,"Bors"
46210004052000,7,516707,6592689,1885,"Lindesberg"
46740003689000,17,543163,6226672,1080,"Karlskrona"
48120003851000,22,692343,6378856,980,"Gotland"
47470004183000,13,651730,6714883,360,"Tierp"
47130004140000,13,614733,6674226,331,"Heby"
48500004593000,2,784536,7118572,2409,"Robertsfors"
45590004001000,1,451250,6546126,1447,"Gullspng"
45800003693000,14,449761,6237205,1256,"stra Ginge"
46680004774000,1,617774,7312378,2506,"Arjeplog"
47020004344000,4,618920,6878992,2132,"Nordanstig"
47080004015000,4,600590,6549687,482,"Flen"
45590003685000,262,428259,6230697,1293,"Hssleholm"
45940004016000,22,487187,6558630,1814,"Lekeberg"
46260004029000,179,519990,6569364,1880,"rebro"
46270004185000,7,532520,6725175,2080,"Falun"
43990003951000,7,288292,6507724,1435,"Tanum"
46860004706000,3,630389,7242867,2422,"Sorsele"
46740003891000,3,557704,6428228,513,"Kinda"
48200004103000,12,718546,6629994,188,"Norrtlje"
48550003845000,5,734798,6369967,980,"Gotland"
44780003759000,10,352885,6310274,1382,"Falkenberg"
45540003811000,6,432372,6356780,617,"Gnosj"
44440003848000,3601,325506,6401568,1480,"Gteborg"
47200004204000,2,626418,6737721,2180,"Gvle"
47900004794000,5,740123,7324273,2560,"lvsbyn"
45120004123000,10,413546,6671386,1783,"Hagfors"
45000003929000,10,387220,6478429,1494,"Lidkping"
46920003972000,5,581521,6507849,581,"Norrkping"
47750004064000,1221,670883,6594056,160,"Tby"
45790004453000,24,505001,6996719,2380,"stersund"
47420004006000,15,633791,6538366,461,"Gnesta"
45730003992000,3,464521,6536144,1860,"Lax"
45480003750000,6,421978,6296327,781,"Ljungby"
48570004971000,24,819887,7498040,2521,"Pajala"
45630003930000,2,450014,6474938,1472,"Tibro"
47100004711000,1,654549,7246248,2418,"Mal"
46230004370000,3,542393,6910503,2260,"nge"
43940003918000,1174,280866,6475119,1427,"Sotens"
46290003684000,37,497952,6224806,1082,"Karlshamn"
44290003915000,314,315497,6469570,1485,"Uddevalla"
46980004386000,338,618086,6921303,2281,"Sundsvall"
45320003611000,14,396051,6158767,1281,"Lund"
48430004597000,4,777882,7123037,2409,"Robertsfors"
46090004184000,3,514548,6725442,2029,"Leksand"
45720003602000,12,435283,6146988,1286,"Ystad"
44380003950000,8,327046,6503880,1439,"Frgelanda"
47130004076000,28,610031,6610275,381,"Enkping"
45780003779000,3,453963,6323154,683,"Vrnamo"
48320003870000,20,713650,6396470,980,"Gotland"
47770004042000,2339,671272,6571942,126,"Huddinge"
44840003879000,4,367616,6429646,1442,"Vrgrda"
46830003698000,5,552777,6235027,1080,"Karlskrona"
45740003945000,3,462064,6489137,1446,"Karlsborg"
45750003932000,22,462107,6476086,1446,"Karlsborg"
45740003749000,5,447811,6293499,781,"Ljungby"
46280004026000,4,521760,6566228,1880,"rebro"
44110003940000,29,299424,6495856,1430,"Munkedal"
45570003680000,233,425907,6225849,1293,"Hssleholm"
46530004125000,4,553932,6663387,1962,"Norberg"
44840003823000,48,363520,6373734,1463,"Mark"
44870003854000,11,368773,6404469,1490,"Bors"
47430004124000,25,643413,6656183,380,"Uppsala"
44520003873000,12,335308,6425957,1440,"Ale"
47360004036000,3,630003,6568740,140,"Nykvarn"
48080004684000,2,749662,7212618,2482,"Skellefte"
45980004664000,1,539994,7206862,2462,"Vilhelmina"
48220004688000,2,763851,7215722,2482,"Skellefte"
46390003702000,5,509207,6242067,1081,"Ronneby"
44830003906000,31,368603,6456680,1445,"Essunga"
46350003966000,14,524329,6505818,583,"Motala"
47800004046000,2174,674551,6575735,180,"Stockholm"
44670004009000,1,360287,6560719,1785,"Sffle"
44800004062000,247,377165,6612736,1784,"Arvika"
46850004352000,1,602626,6888168,2132,"Nordanstig"
45560003726000,10,428218,6271815,765,"lmhult"
46570003738000,16,529727,6276730,862,"Emmaboda"
45960004212000,33,503712,6754353,2031,"Rttvik"
47770004606000,3,713037,7136394,2404,"Vindeln"
47700004064000,1463,665904,6594395,163,"Sollentuna"
45510003785000,12,427498,6331043,683,"Vrnamo"
46210003975000,4,511051,6515785,583,"Motala"
46940003948000,37,581765,6483748,581,"Norrkping"
47400004141000,4,641675,6673378,360,"Tierp"
44920003937000,5,379845,6486993,1494,"Lidkping"
46660004351000,4,583675,6888483,2132,"Nordanstig"
45510003852000,9,432366,6397916,680,"Jnkping"
47140004096000,1,612494,6630189,381,"Enkping"
46140003844000,3,494531,6385497,686,"Eksj"
45660003763000,15,440851,6308032,781,"Ljungby"
46480003925000,34,534281,6463976,580,"Linkping"
46750004200000,5,581365,6736823,2181,"Sandviken"
47270003995000,6,618051,6528408,480,"Nykping"
44580003845000,152,339230,6397564,1401,"Hrryda"
47570004021000,51,649823,6552324,181,"Sdertlje"
45790004314000,1,494473,6857579,2161,"Ljusdal"
47100004140000,12,611748,6674433,331,"Heby"
47440003805000,224,621247,6337579,885,"Borgholm"
45040003651000,17,371003,6200647,1282,"Landskrona"
45010003803000,6,378996,6352555,1465,"Svenljunga"
47900004055000,117,685167,6584049,182,"Nacka"
45890003893000,1,473197,6436162,680,"Jnkping"
45920004376000,2,512064,6918699,2260,"nge"
47250004686000,24,667512,7220140,2481,"Lycksele"
47510004083000,25,648373,6614669,191,"Sigtuna"
46700003694000,7,539533,6231936,1080,"Karlskrona"
46100003887000,16,493672,6428697,687,"Trans"
45230004248000,2,433863,6795574,2039,"lvdalen"
48310004565000,11,763575,7091722,2480,"Ume"
46110003681000,95,479797,6223067,1083,"Slvesborg"
45080004469000,5,435784,7017871,2321,"re"
45700004597000,2,507094,7141662,2313,"Strmsund"
46610004411000,41,583216,6948888,2281,"Sundsvall"
44700003902000,5,355364,6453621,1445,"Essunga"
46410003908000,2,526072,6447492,580,"Linkping"
45660004503000,2,495919,7047734,2380,"stersund"
48020004084000,28,699233,6612215,188,"Norrtlje"
44880003919000,7,374537,6469304,1470,"Vara"
48020004544000,8,733205,7072568,2401,"Nordmaling"
43930003999000,6,285892,6556132,1486,"Strmstad"
46520003867000,2,534050,6405801,884,"Vimmerby"
46830003947000,11,570737,6483509,582,"Sderkping"
46780003995000,4,569260,6531785,483,"Katrineholm"
46100003922000,48,496223,6463637,586,"Mjlby"
46350004202000,233,541739,6741609,2080,"Falun"
45110003913000,21,396996,6461664,1470,"Vara"
45230003643000,7,389368,6191325,1285,"Eslv"
46540003724000,3,525733,6262971,862,"Emmaboda"
45740004255000,5,485067,6798916,2034,"Orsa"
47280003771000,54,602859,6304752,885,"Borgholm"
46630004001000,13,554765,6538818,428,"Vingker"
44660003940000,8,354182,6491862,1487,"Vnersborg"
47180004392000,3,638404,6925940,2281,"Sundsvall"
46820003816000,4,560250,6352823,860,"Hultsfred"
46640004193000,11,569907,6730588,2080,"Falun"
45020004087000,4,400913,6636128,1766,"Sunne"
49190004820000,14,869979,7342218,2514,"Kalix"
44280003831000,58,308322,6385747,1480,"Gteborg"
47060003964000,10,594880,6498895,581,"Norrkping"
46300003730000,2,502245,6270626,763,"Tingsryd"
47120003997000,4,603259,6531435,480,"Nykping"
45000003855000,32,381793,6404538,1490,"Bors"
47690004619000,1,706077,7149966,2404,"Vindeln"
48070004095000,51,705015,6622871,188,"Norrtlje"
45390003764000,7,414023,6310933,1315,"Hylte"
46380004175000,17,542715,6714408,2080,"Falun"
48670004773000,24,814874,7298214,2580,"Lule"
47300003770000,35,604781,6303617,885,"Borgholm"
47630004138000,4,664347,6668815,382,"sthammar"
45480003668000,23,416077,6214509,1293,"Hssleholm"
47440003815000,2,621966,6347558,885,"Borgholm"
46850003745000,4,558135,6281775,880,"Kalmar"
45550004460000,4662,481721,7005449,2380,"stersund"
47750004048000,6570,669717,6578071,180,"Stockholm"
44520003802000,219,330110,6355061,1384,"Kungsbacka"
46220003937000,4,509267,6477772,586,"Mjlby"
48560003896000,70,739453,6420813,980,"Gotland"
47990004096000,3,697120,6624408,188,"Norrtlje"
47900004562000,3,722637,7091408,2460,"Vnns"
47210003917000,98,606408,6450939,563,"Valdemarsvik"
46620003713000,19,532918,6251443,1080,"Karlskrona"
44190003903000,42,304653,6458310,1421,"Orust"
46220003850000,4,502935,6390926,686,"Eksj"
44610004001000,2,353721,6553161,1492,"ml"
45830004007000,1,475577,6550417,1860,"Lax"
48900004892000,2,846615,7416449,2513,"verkalix"
48430003836000,4,722183,6361791,980,"Gotland"
45160003941000,4,404031,6489267,1471,"Gtene"
46940003746000,21,567177,6282151,880,"Kalmar"
44360003948000,12,324907,6502027,1439,"Frgelanda"
49350004852000,2,888243,7373431,2518,"vertorne"
46540003845000,5,534448,6383705,686,"Eksj"
45580004223000,1,466765,6768056,2062,"Mora"
45200003825000,163,399524,6373164,1452,"Tranemo"
44310003892000,58,315792,6446451,1415,"Stenungsund"
45540003848000,19,435062,6393711,680,"Jnkping"
45310003719000,7,402802,6266592,1381,"Laholm"
47770004141000,10,678504,6670866,382,"sthammar"
45640003650000,2,430734,6195429,1266,"Hrby"
48380004088000,1,735386,6613800,188,"Norrtlje"
48220003845000,47,701884,6372191,980,"Gotland"
46620004268000,35,573496,6805723,2183,"Bollns"
44840004119000,22,385402,6669414,1737,"Torsby"
47130004396000,14,633736,6930286,2262,"Timr"
45740003602000,29,437277,6146848,1286,"Ystad"
45170003917000,19,403263,6465229,1495,"Skara"
45820003736000,317,454845,6279966,765,"lmhult"
48840004774000,17,831813,7298146,2580,"Lule"
46580003818000,2,536482,6356482,860,"Hultsfred"
46260003761000,2,500488,6301833,780,"Vxj"
48170003847000,1,697041,6374525,980,"Gotland"
44910003658000,1354,358548,6208550,1283,"Helsingborg"
45810004038000,66,475872,6581524,1883,"Karlskoga"
49550004805000,2,904593,7324931,2583,"Haparanda"
44810003888000,13,365289,6438849,1442,"Vrgrda"
45560004530000,14,488070,7075507,2309,"Krokom"
48150004049000,46,709636,6576371,120,"Vrmd"
46490004001000,2,540828,6539792,428,"Vingker"
